,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment,latitude_source,longitude_source,latitude_dest,longitude_dest
87,DL,2009.0,ATL,3682.0,IAD,3714.0,,0,M88 320 319 717,33.63669967651367,-84.4281005859375,38.94449997,-77.45580292
88,DL,2009.0,ATL,3682.0,IAH,3550.0,,0,M88 717 320 319,33.63669967651367,-84.4281005859375,29.98439979553223,-95.34140014648438
89,DL,2009.0,ATL,3682.0,ICT,3457.0,,0,M88,33.63669967651367,-84.4281005859375,37.649898529052734,-97.43309783935548
90,DL,2009.0,ATL,3682.0,ILM,3845.0,,0,319,33.63669967651367,-84.4281005859375,34.27059936523437,-77.90260314941406
91,DL,2009.0,ATL,3682.0,IND,3585.0,,0,M88 320 M90  319,33.63669967651367,-84.4281005859375,39.7173,-86.294403
92,DL,2009.0,ATL,3682.0,JAN,3580.0,,0,717 M88,33.63669967651367,-84.4281005859375,32.3111991882,-90.0758972168
93,DL,2009.0,ATL,3682.0,JAX,3712.0,,0,757 739 M90 738,33.63669967651367,-84.4281005859375,30.49410057067871,-81.68789672851562
94,DL,2009.0,ATL,3682.0,JFK,3797.0,,0,319 752 738 M88 73H ,33.63669967651367,-84.4281005859375,40.63980103,-73.77890015
95,DL,2009.0,ATL,3682.0,JNB,813.0,,0,77L,33.63669967651367,-84.4281005859375,-26.1392,28.246
96,DL,2009.0,ATL,3682.0,KIN,1779.0,,0,319,33.63669967651367,-84.4281005859375,17.935699462890625,-76.7874984741211
97,DL,2009.0,ATL,3682.0,LAS,3877.0,,0,73H 739 757 753 738,33.63669967651367,-84.4281005859375,36.08010101,-115.15200039999999
98,DL,2009.0,ATL,3682.0,LAX,3484.0,,0,757 76W 763 739,33.63669967651367,-84.4281005859375,33.94250107,-118.40799709999999
99,DL,2009.0,ATL,3682.0,LEX,4017.0,,0,M88 717,33.63669967651367,-84.4281005859375,38.0364990234375,-84.60590362548828
100,DL,2009.0,ATL,3682.0,LGA,3697.0,,0,320 757 M88 738 739 73H 73W,33.63669967651367,-84.4281005859375,40.77719879,-73.87259674
101,DL,2009.0,ATL,3682.0,LHR,507.0,,0,764 77L 76W,33.63669967651367,-84.4281005859375,51.4706,-0.461941
102,DL,2009.0,ATL,3682.0,LIM,2789.0,,0,76W,33.63669967651367,-84.4281005859375,-12.0219,-77.114304
103,DL,2009.0,ATL,3682.0,LIR,1881.0,,0,738 757,33.63669967651367,-84.4281005859375,10.593299865722656,-85.54440307617188
104,DL,2009.0,ATL,3682.0,LIT,3660.0,,0,M88 319,33.63669967651367,-84.4281005859375,34.729400634799994,-92.22429656979999
105,DL,2009.0,ATL,3682.0,LOS,273.0,,0,76W,33.63669967651367,-84.4281005859375,6.5773701667785645,3.321160078048706
106,DL,2009.0,ATL,3682.0,MAD,1229.0,,0,764,33.63669967651367,-84.4281005859375,40.471926,-3.56264
107,DL,2009.0,ATL,3682.0,MAN,478.0,,0,76W,33.63669967651367,-84.4281005859375,53.35369873046875,-2.2749500274658203
108,DL,2009.0,ATL,3682.0,MBJ,1780.0,,0,757 M88,33.63669967651367,-84.4281005859375,18.503700256347656,-77.91339874267578
109,DL,2009.0,ATL,3682.0,MCI,3458.0,,0,M88 M90 757,33.63669967651367,-84.4281005859375,39.2976,-94.713898
110,DL,2009.0,ATL,3682.0,MCO,3878.0,,0,757 763 739 753,33.63669967651367,-84.4281005859375,28.429399490356445,-81.30899810791016
111,DL,2009.0,ATL,3682.0,MDT,3542.0,,0,M88,33.63669967651367,-84.4281005859375,40.1935005188,-76.7633972168
112,DL,2009.0,ATL,3682.0,MDW,3747.0,,0,320 717 319,33.63669967651367,-84.4281005859375,41.7859992980957,-87.75240325927734
113,DL,2009.0,ATL,3682.0,MEM,3473.0,,0,M88 320 319,33.63669967651367,-84.4281005859375,35.04240036010742,-89.97669982910156
114,DL,2009.0,ATL,3682.0,MEX,1824.0,,0,73W 738 73H,33.63669967651367,-84.4281005859375,19.4363,-99.072098
115,DL,2009.0,ATL,3682.0,MGA,1863.0,,0,319 320,33.63669967651367,-84.4281005859375,12.141500473022461,-86.16819763183594
116,DL,2009.0,ATL,3682.0,MHT,4011.0,,0,320,33.63669967651367,-84.4281005859375,42.93259811401367,-71.43569946289062
117,DL,2009.0,ATL,3682.0,MIA,3576.0,,0,M88 M90 757 320 73H ,33.63669967651367,-84.4281005859375,25.79319953918457,-80.29060363769531
118,DL,2009.0,ATL,3682.0,MKE,3717.0,,0,M90 M88,33.63669967651367,-84.4281005859375,42.94720077514648,-87.89659881591797
119,DL,2009.0,ATL,3682.0,MLB,3671.0,,0,M88,33.63669967651367,-84.4281005859375,28.10280036926269,-80.64530181884766
120,DL,2009.0,ATL,3682.0,MOB,3782.0,,0,717 319,33.63669967651367,-84.4281005859375,30.691200256348,-88.242797851562
121,DL,2009.0,ATL,3682.0,MSN,3459.0,,0,320 73W,33.63669967651367,-84.4281005859375,43.13990020751953,-89.3375015258789
122,DL,2009.0,ATL,3682.0,MSP,3858.0,,0,757 320 M90 73H 739 738,33.63669967651367,-84.4281005859375,44.8819999695,-93.22180175780001
123,DL,2009.0,ATL,3682.0,MSY,3861.0,,0,757 M90 M88,33.63669967651367,-84.4281005859375,29.99340057373047,-90.25800323486328
124,DL,2009.0,ATL,3682.0,MUC,346.0,,0,764,33.63669967651367,-84.4281005859375,48.353801727295,11.786100387572999
125,DL,2009.0,ATL,3682.0,MYR,3515.0,,0,717 M88 319,33.63669967651367,-84.4281005859375,33.6796989441,-78.9282989502
126,DL,2009.0,ATL,3682.0,NAS,1953.0,,0,M88,33.63669967651367,-84.4281005859375,25.0389995575,-77.46620178219999
127,DL,2009.0,ATL,3682.0,NRT,2279.0,,0,744,33.63669967651367,-84.4281005859375,35.764701843299996,140.386001587
128,DL,2009.0,ATL,3682.0,OKC,3863.0,,0,M88 ,33.63669967651367,-84.4281005859375,35.39310073852539,-97.60070037841795
129,DL,2009.0,ATL,3682.0,OMA,3454.0,,0,M88 M90,33.63669967651367,-84.4281005859375,41.303199768066406,-95.89409637451172
130,DL,2009.0,ATL,3682.0,ORD,3830.0,,0,757 319 320 717 M88 M90,33.63669967651367,-84.4281005859375,41.97859955,-87.90480042
131,DL,2009.0,ATL,3682.0,ORF,3611.0,,0,M90 M88 319,33.63669967651367,-84.4281005859375,36.89459991455078,-76.20120239257812
132,DL,2009.0,ATL,3682.0,PAP,1897.0,,0,320,33.63669967651367,-84.4281005859375,18.57999992370605,-72.2925033569336
133,DL,2009.0,ATL,3682.0,PBI,3722.0,,0,M90 757 M88,33.63669967651367,-84.4281005859375,26.68320083618164,-80.09559631347656
134,DL,2009.0,ATL,3682.0,PDX,3720.0,,0,739 73H 738,33.63669967651367,-84.4281005859375,45.58869934,-122.59799960000001
135,DL,2009.0,ATL,3682.0,PHL,3752.0,,0,757 320 M88 M90 73H,33.63669967651367,-84.4281005859375,39.87189865112305,-75.24109649658203
136,DL,2009.0,ATL,3682.0,PHX,3462.0,,0,757 73H 739 738,33.63669967651367,-84.4281005859375,33.43429946899414,-112.01200103759766
137,DL,2009.0,ATL,3682.0,PIT,3570.0,,0,M88 320,33.63669967651367,-84.4281005859375,40.49150085,-80.23290253
138,DL,2009.0,ATL,3682.0,PLS,1754.0,,0,73W M88,33.63669967651367,-84.4281005859375,21.77359962463379,-72.26589965820312
139,DL,2009.0,ATL,3682.0,PNS,3564.0,,0,M90 717,33.63669967651367,-84.4281005859375,30.473400115967003,-87.18659973144501
140,DL,2009.0,ATL,3682.0,PTY,1871.0,,0,738,33.63669967651367,-84.4281005859375,9.0713596344,-79.3834991455
141,DL,2009.0,ATL,3682.0,PUJ,1760.0,,0,738 M88 ,33.63669967651367,-84.4281005859375,18.567399978599997,-68.36340332030001
142,DL,2009.0,ATL,3682.0,PVD,3641.0,,0,M88,33.63669967651367,-84.4281005859375,41.73260116577149,-71.42040252685547
143,DL,2009.0,ATL,3682.0,PVR,1836.0,,0,757,33.63669967651367,-84.4281005859375,20.680099487304688,-105.25399780273438
144,DL,2009.0,ATL,3682.0,PWM,3862.0,,0,M88,33.63669967651367,-84.4281005859375,43.64619827,-70.30930328
145,DL,2009.0,ATL,3682.0,RDU,3626.0,,0,M88 M90 739 320 738 752,33.63669967651367,-84.4281005859375,35.877601623535156,-78.7874984741211
146,DL,2009.0,ATL,3682.0,RIC,3608.0,,0,M88 M90 73H,33.63669967651367,-84.4281005859375,37.50519943237305,-77.3197021484375
147,DL,2009.0,ATL,3682.0,ROA,4016.0,,0,319,33.63669967651367,-84.4281005859375,37.3255004883,-79.975402832
148,DL,2009.0,ATL,3682.0,ROC,3622.0,,0,M88 M90,33.63669967651367,-84.4281005859375,43.118900299072266,-77.67240142822266
149,DL,2009.0,ATL,3682.0,RSW,3793.0,,0,M90 757 M88,33.63669967651367,-84.4281005859375,26.53619956970215,-81.75520324707031
150,DL,2009.0,ATL,3682.0,RTB,1774.0,,0,738,33.63669967651367,-84.4281005859375,16.316799,-86.523003
151,DL,2009.0,ATL,3682.0,SAL,1892.0,,0,319 320,33.63669967651367,-84.4281005859375,13.4409,-89.055702
152,DL,2009.0,ATL,3682.0,SAN,3731.0,,0,739 763,33.63669967651367,-84.4281005859375,32.7336006165,-117.190002441
153,DL,2009.0,ATL,3682.0,SAP,1772.0,,0,319 320,33.63669967651367,-84.4281005859375,15.45259952545166,-87.92359924316406
154,DL,2009.0,ATL,3682.0,SAT,3621.0,,0,757 M90 320,33.63669967651367,-84.4281005859375,29.533700942993164,-98.46980285644531
155,DL,2009.0,ATL,3682.0,SAV,3613.0,,0,M88 717 319,33.63669967651367,-84.4281005859375,32.12760162,-81.20210266
156,DL,2009.0,ATL,3682.0,SCL,2650.0,,0,76W,33.63669967651367,-84.4281005859375,-33.393001556396484,-70.78579711914062
157,DL,2009.0,ATL,3682.0,SDF,4014.0,,0,M88 M90,33.63669967651367,-84.4281005859375,38.1744,-85.736
158,DL,2009.0,ATL,3682.0,SDQ,1762.0,,0,73H,33.63669967651367,-84.4281005859375,18.42970085144,-69.668899536133
159,DL,2009.0,ATL,3682.0,SEA,3577.0,,0,76W 763 739 757 738,33.63669967651367,-84.4281005859375,47.44900131225586,-122.30899810791016
160,DL,2009.0,ATL,3682.0,SFO,3469.0,,0,739 757 763,33.63669967651367,-84.4281005859375,37.61899948120117,-122.375
161,DL,2009.0,ATL,3682.0,SJC,3748.0,,0,738,33.63669967651367,-84.4281005859375,37.36259841918945,-121.9290008544922
162,DL,2009.0,ATL,3682.0,SJD,1840.0,,0,73W 738,33.63669967651367,-84.4281005859375,23.15180015563965,-109.72100067138672
163,DL,2009.0,ATL,3682.0,SJO,1885.0,,0,757 738 73H,33.63669967651367,-84.4281005859375,9.993860244750977,-84.20880126953125
164,DL,2009.0,ATL,3682.0,SJU,2890.0,,0,757 753 73H ,33.63669967651367,-84.4281005859375,18.4393997192,-66.0018005371
165,DL,2009.0,ATL,3682.0,SLC,3536.0,,0,763 757 320,33.63669967651367,-84.4281005859375,40.78839874267578,-111.97799682617188
166,DL,2009.0,ATL,3682.0,SMF,3817.0,,0,757,33.63669967651367,-84.4281005859375,38.69540023803711,-121.59100341796876
167,DL,2009.0,ATL,3682.0,SNA,3867.0,,0,757,33.63669967651367,-84.4281005859375,33.67570114,-117.86799620000001
168,DL,2009.0,ATL,3682.0,SRQ,4067.0,,0,M90 757,33.63669967651367,-84.4281005859375,27.39539909362793,-82.55439758300781
169,DL,2009.0,ATL,3682.0,STL,3678.0,,0,M90 717 757 319 M88,33.63669967651367,-84.4281005859375,38.74869918823242,-90.37000274658205
170,DL,2009.0,ATL,3682.0,STR,350.0,,0,76W,33.63669967651367,-84.4281005859375,48.6898994446,9.22196006775
171,DL,2009.0,ATL,3682.0,STT,2883.0,,0,757,33.63669967651367,-84.4281005859375,18.337299346923828,-64.97339630126953
172,DL,2009.0,ATL,3682.0,SXM,2899.0,,0,757,33.63669967651367,-84.4281005859375,18.0410003662,-63.108898162799996
173,DL,2009.0,ATL,3682.0,SYR,3745.0,,0,M88,33.63669967651367,-84.4281005859375,43.11119842529297,-76.1063003540039
174,DL,2009.0,ATL,3682.0,TGU,1776.0,,0,73W,33.63669967651367,-84.4281005859375,14.06089973449707,-87.21720123291016
175,DL,2009.0,ATL,3682.0,TLH,3698.0,,0,319 M88 717,33.63669967651367,-84.4281005859375,30.396499633789066,-84.35030364990234
176,DL,2009.0,ATL,3682.0,TPA,3646.0,,0,757 739 M90 738,33.63669967651367,-84.4281005859375,27.975500106811523,-82.533203125
177,DL,2009.0,ATL,3682.0,TRI,4116.0,,0,319,33.63669967651367,-84.4281005859375,36.47520065307617,-82.40740203857422
178,DL,2009.0,ATL,3682.0,TUL,3855.0,,0,M88,33.63669967651367,-84.4281005859375,36.19839859008789,-95.88809967041016
179,DL,2009.0,ATL,3682.0,TUS,3636.0,,0,M90,33.63669967651367,-84.4281005859375,32.116100311279304,-110.94100189208984
180,DL,2009.0,ATL,3682.0,TYS,3676.0,,0,717,33.63669967651367,-84.4281005859375,35.81100082,-83.99400329999999
181,DL,2009.0,ATL,3682.0,UIO,2688.0,,0,73W,33.63669967651367,-84.4281005859375,-0.129166666667,-78.3575
182,DL,2009.0,ATL,3682.0,UVF,2894.0,,0,738 73H 757,33.63669967651367,-84.4281005859375,13.7332,-60.952599
183,DL,2009.0,ATL,3682.0,VPS,3873.0,,0,717 319 M88,33.63669967651367,-84.4281005859375,30.4832,-86.525398
184,DL,2009.0,ATL,3682.0,XNA,4356.0,,0,717,33.63669967651367,-84.4281005859375,36.281898,-94.30680100000001
185,DL,2009.0,ATL,3682.0,ZRH,1678.0,,0,76W,33.63669967651367,-84.4281005859375,47.464698791504,8.5491695404053
186,DL,2009.0,AUA,2895.0,ATL,3682.0,,0,738 757,12.501399993896484,-70.01519775390625,33.63669967651367,-84.4281005859375
187,DL,2009.0,AUA,2895.0,JFK,3797.0,,0,73H,12.501399993896484,-70.01519775390625,40.63980103,-73.77890015
188,DL,2009.0,AUA,2895.0,LGA,3697.0,,0,738,12.501399993896484,-70.01519775390625,40.77719879,-73.87259674
189,DL,2009.0,AUS,3673.0,ATL,3682.0,,0,M90 M88,30.194499969482425,-97.6698989868164,33.63669967651367,-84.4281005859375
190,DL,2009.0,AUS,3673.0,DTW,3645.0,,0,717,30.194499969482425,-97.6698989868164,42.212398529052734,-83.35340118408203
191,DL,2009.0,AUS,3673.0,JFK,3797.0,,0,319,30.194499969482425,-97.6698989868164,40.63980103,-73.77890015
192,DL,2009.0,AUS,3673.0,MSP,3858.0,,0,319,30.194499969482425,-97.6698989868164,44.8819999695,-93.22180175780001
193,DL,2009.0,AUS,3673.0,SLC,3536.0,,0,319,30.194499969482425,-97.6698989868164,40.78839874267578,-111.97799682617188
194,DL,2009.0,AVL,4007.0,ATL,3682.0,,0,M88,35.43619918823242,-82.54180145263672,33.63669967651367,-84.4281005859375
195,DL,2009.0,AZO,4039.0,DTW,3645.0,,0,ERJ,42.234901428222656,-85.5521011352539,42.212398529052734,-83.35340118408203
196,DL,2009.0,BCN,1218.0,JFK,3797.0,,0,333,41.297100067139,2.0784599781036,40.63980103,-73.77890015
197,DL,2009.0,BDA,4069.0,ATL,3682.0,,0,319,32.363998413085945,-64.67870330810547,33.63669967651367,-84.4281005859375
198,DL,2009.0,BDA,4069.0,BOS,3448.0,,0,738,32.363998413085945,-64.67870330810547,42.36429977,-71.00520325
199,DL,2009.0,BDA,4069.0,JFK,3797.0,,0,73H,32.363998413085945,-64.67870330810547,40.63980103,-73.77890015
200,DL,2009.0,BDL,3825.0,ATL,3682.0,,0,73W M88 757 320,41.9388999939,-72.68319702149999,33.63669967651367,-84.4281005859375
201,DL,2009.0,BDL,3825.0,DTW,3645.0,,0,M88 319,41.9388999939,-72.68319702149999,42.212398529052734,-83.35340118408203
